Num,Value
0,0.4
1,0.115
2,0.16
3,0.215
4,0.275
5,0.52
6,1.575
7,2.68
8,3.975
9,4.78
10,4.995
11,4.375
12,4.145
13,4.865
14,4.515
15,3.96
16,4.785
17,6.425
18,4.9
19,4.715
20,3.555
21,3.11
22,2.005
23,1.88
24,1.95
25,1.875
26,1.71
27,1.755
28,1.85
29,2.06
30,3.11
31,4.57
32,5.41
33,5.905
34,6.19
35,6.035
36,5.765
37,6.58
38,6.745
39,7.015
40,6.63
41,8.145
42,7.105
43,7.375
44,5.525
45,5.16
46,3.795
47,3.73
48,3.37
49,3.295
50,3.235
51,3.225
52,3.36
53,3.71
54,5.2
55,6.9
56,7.675
57,8.715
58,8.565
59,7.76
60,7.795
61,7.865
62,7.585
63,7.395
64,7.725
65,9.44
66,8.74
67,6.905
68,7.265
69,6.705
70,5.315
71,5.245
72,4.99
73,4.825
74,4.66
75,4.69
76,4.92
77,5.25
78,6.235
79,7.975
80,8.715
81,8.665
82,4.965
83,5.015
84,6.15
85,9.775
86,9.675
87,8.995
88,9.745
89,12.0
90,11.425
91,10.56
92,9.46
93,7.995
94,6.8
95,6.62
96,6.515
97,6.35
98,6.22
99,6.16
100,6.17
101,6.55
102,9.7
103,12.775
104,10.68
105,11.37
106,11.035
107,10.85
108,11.09
109,12.245
110,11.965
111,12.325
112,12.59
113,14.015
114,11.845
115,10.735
116,10.965
117,8.265
118,8.47
119,7.75
120,7.65
121,7.625
122,7.48
123,7.535
124,7.68
125,7.695
126,10.65
127,14.57
128,13.045
129,13.805
130,13.2
131,12.62
132,12.655
133,13.7
134,13.735
135,13.705
136,13.14
137,15.68
138,15.335
139,13.65
140,12.27
141,10.735
142,8.625
143,8.685
144,8.685
145,8.785
146,8.805
147,8.875
148,8.93
149,9.105
150,11.435
151,15.735
152,14.6
153,14.67
154,14.525
155,14.16
156,14.05
157,13.875
158,9.515
159,9.575
160,9.635
161,9.695
162,9.755
163,9.815
164,9.875
165,9.935
166,9.995
167,10.055
168,10.115
169,10.175
170,10.235
171,10.295
172,10.355
173,10.415
174,10.475
175,10.535
176,10.595
177,10.655
178,10.715
179,10.775
180,10.835
181,10.895
182,10.955
183,11.015
184,11.075
185,11.135
186,11.195
187,11.255
188,11.315
189,11.375
190,11.435
191,11.495
192,11.555
193,11.615
194,11.675
195,11.735
196,11.795
197,11.855
198,11.915
199,11.975
200,12.035
201,12.095
202,12.155
203,12.215
204,12.275
205,12.335
206,12.395
207,12.455
208,12.515
209,12.575
210,12.635
211,12.695
212,12.755
213,12.815
214,12.875
215,12.935
216,12.995
217,13.055
218,13.115
219,13.175
220,13.235
221,13.295
222,13.355
223,13.415
224,13.475
225,13.535
226,13.595
227,13.655
228,13.715
229,13.775
230,13.835
231,13.895
232,13.955
233,14.015
234,14.075
235,14.135
236,14.195
237,14.255
238,14.315
239,14.375
240,14.435
241,14.495
242,14.555
243,14.615
244,14.675
245,14.735
246,14.795
247,14.855
248,14.915
249,14.975
250,15.035
251,15.095
252,15.155
253,15.215
254,15.275
255,15.335
256,15.395
257,15.455
258,15.515
259,15.575
260,15.635
261,15.695
262,15.755
263,15.815
264,15.875
265,15.935
266,15.995
267,16.055
268,16.115
269,16.175
270,16.235
271,16.295
272,16.355
273,16.415
274,16.475
275,16.535
276,16.595
277,16.655
278,16.715
279,16.775
280,16.835
281,16.895
282,16.955
283,17.015
284,17.075
285,17.135
286,17.195
287,17.255
288,17.315
289,17.375
290,17.435
291,17.495
292,17.555
293,17.615
294,17.675
295,17.735
296,17.795
297,17.855
298,17.915
299,17.975
300,18.035
301,18.095
302,18.155
303,18.215
304,18.275
305,18.335
306,18.395
307,18.455
308,18.515
309,18.575
310,18.635
311,18.695
312,18.755
313,18.815
314,18.875
315,18.935
316,18.995
317,19.055
318,19.115
319,19.175
320,19.235
321,19.295
322,19.355
323,19.415
324,19.475
325,19.535
326,19.595
327,19.655
328,19.715
329,19.775
330,19.835
331,19.895
332,19.955
333,20.015
334,20.075
335,20.135
336,20.195
337,20.255
338,20.315
339,20.375
340,20.435
341,20.495
342,20.555
343,20.615
344,20.675
345,20.735
346,20.795
347,20.855
348,20.915
349,20.975
350,21.035
351,21.095
352,21.155
353,21.215
354,21.275
355,21.335
356,21.395
357,21.455
358,21.515
359,21.575
360,21.635
361,21.695
362,21.755
363,21.815
364,21.875
365,21.935
366,21.995
367,22.055
368,22.115
369,22.175
370,22.235
371,22.295
372,22.355
373,22.415
374,22.475
375,22.535
376,22.595
377,22.655
378,22.715
379,22.775
380,22.835
381,22.895
382,22.955
383,23.015
384,23.075
385,23.135
386,23.195
387,23.255
388,23.315
389,23.375
390,23.435
391,23.495
392,23.555
393,23.615
394,23.675
395,24.67
396,28.405
397,29.655
398,29.205
399,29.575
400,28.99
401,32.185
402,33.195
403,31.795
404,29.49
405,28.685
406,27.24
407,26.38
408,26.0
409,25.455
410,25.07
411,25.045
412,25.105
413,25.41
414,27.45
415,31.35
416,30.045
417,31.305
418,30.255
419,30.285
420,30.345
421,30.09
422,30.605
423,30.71
424,31.075
425,32.98
426,33.965
427,34.035
428,31.255
429,29.98
430,28.84
431,27.865
432,27.21
433,26.785
434,26.445
435,26.48
436,26.545
437,26.805
438,28.985
439,32.56
440,31.28
441,32.67
442,31.66
443,31.56
444,31.545
445,33.015
446,32.49
447,31.89
448,27.22
449,26.975
450,27.035
451,27.095
452,27.155
453,27.215
454,27.275
455,27.335
456,28.225
457,27.455
458,27.515
459,27.575
460,27.635
461,27.695
462,27.755
463,27.815
464,27.875
465,27.935
466,27.995
467,28.055
468,28.115
469,28.175
470,28.235
471,28.295
472,28.355
473,28.415
474,28.475
475,28.535
476,28.595
477,28.655
478,28.715
479,28.775
480,30.27
481,30.015
482,29.635
483,29.475
484,29.45
485,29.765
486,31.06
487,33.68
488,34.805
489,35.245
490,34.82
491,34.58
492,35.175
493,35.455
494,34.97
495,35.25
496,35.195
497,37.595
498,37.875
499,35.735
500,34.62
501,33.895
502,33.085
503,32.135
504,31.985
505,31.26
506,30.995
507,30.845
508,30.87
509,31.095
510,32.125
511,34.23
512,35.625
513,36.0
514,36.395
515,35.805
516,35.86
517,36.325
518,36.375
519,36.135
520,35.97
521,38.17
522,38.615
523,38.695
524,35.885
525,34.985
526,34.115
527,33.395
528,32.74
529,32.455
530,32.23
531,32.16
532,32.255
533,32.63
534,35.505
535,38.49
536,37.045
537,38.27
538,37.38
539,37.245
540,37.34
541,37.96
542,37.845
543,38.12
544,37.27
545,40.85
546,41.735
547,40.975
548,38.58
549,37.83
550,36.065
551,34.92
552,34.295
553,33.945
554,33.78
555,33.68
556,33.64
557,33.935
558,36.03
559,40.09
560,38.845
561,39.505
562,39.17
563,38.555
564,39.245
565,39.85
566,39.18
567,39.37
568,39.515
569,42.84
570,43.56
571,42.585
572,39.965
573,39.22
574,37.675
575,36.41
576,35.775
577,35.535
578,35.285
579,35.045
580,35.155
581,35.46
582,37.885
583,41.33
584,40.205
585,40.8
586,40.505
587,40.475
588,40.17
589,41.2
590,40.74
591,41.325
592,40.93
593,44.56
594,44.36
595,44.17
596,41.07
597,40.705
598,39.135
599,38.13
600,37.41
601,36.98
602,36.67
603,36.625
604,36.55
605,36.93
606,39.23
607,42.965
608,41.395
609,42.59
610,42.035
611,41.445
612,42.07
613,42.82
614,42.37
615,42.345
616,43.68
617,44.165
618,42.54
619,42.29
620,42.985
621,42.165
622,41.07
623,39.32
624,38.945
625,38.3
626,37.985
627,38.075
628,37.98
629,38.235
630,40.59
631,44.23
632,43.07
633,44.2
634,43.37
635,43.39
636,43.655
637,44.575
638,44.25
639,44.2
640,43.775
641,46.005
642,46.275
643,46.01
644,44.115
645,43.045
646,41.71
647,40.865
648,40.435
649,39.925
650,39.665
651,39.5
652,39.57
653,39.8
654,40.795
655,43.21
656,44.9
657,44.69
658,44.57
659,44.65
660,45.17
661,45.585
662,45.175
663,44.845
664,45.025
665,48.275
666,47.32
667,46.88
668,44.585
669,43.795
670,42.835
671,42.36
672,41.65
673,41.435
674,40.99
675,40.94
676,41.015
677,41.31
678,42.965
679,44.065
680,44.48
681,44.55
682,45.21
683,46.195
684,45.65
685,45.64
686,45.19
687,45.035
688,45.23
689,46.855
690,46.13
691,46.09
692,44.85
693,44.005
694,43.4
695,43.05
696,42.65
697,42.34
698,42.19
699,42.2
700,42.325
701,42.63
702,44.905
703,47.825
704,46.135
705,47.01
706,46.475
707,46.305
708,47.04
709,47.515
710,47.42
711,47.89
712,47.715
713,49.835
714,49.275
715,48.875
716,47.32
717,46.63
718,45.675
719,44.755
720,44.23
721,43.825
722,43.845
723,43.615
724,43.79
725,43.905
726,45.98
727,49.385
728,48.39
729,49.195
730,48.385
731,48.275
732,48.215
733,49.445
734,49.1
735,49.165
736,48.83
737,50.695
738,47.56
739,50.26
740,48.84
741,48.55
742,47.105
743,46.25
744,45.69
745,45.405
746,45.14
747,45.16
748,45.235
749,45.405
750,47.68
751,51.28
752,49.49
753,50.62
754,49.135
755,49.495
756,49.88
757,50.53
758,49.96
759,50.36
760,50.38
761,51.22
762,50.045
763,50.425
764,50.32
765,49.955
766,48.5
767,47.8
768,47.02
769,46.78
770,46.62
771,46.585
772,46.645
773,46.93
774,48.67
775,53.175
776,50.77
777,51.065
778,51.415
779,50.77
780,51.105
781,51.705
782,52.175
783,52.205
784,51.805
785,53.765
786,52.35
787,52.34
788,51.585
789,51.045
790,49.88
791,49.175
792,48.71
793,48.29
794,48.05
795,47.97
796,48.055
797,48.265
798,50.31
799,53.72
800,52.615
801,53.455
802,52.825
803,52.48
804,52.755
805,53.945
806,53.425
807,53.185
808,53.195
809,54.16
810,53.745
811,53.45
812,53.165
813,52.765
814,51.575
815,51.21
816,50.425
817,49.88
818,49.765
819,49.625
820,49.55
821,49.81
822,50.78
823,52.975
824,54.45
825,54.6
826,54.25
827,54.295
828,54.32
829,54.115
830,54.0
831,54.1
832,54.32
833,54.745
834,53.86
835,53.75
836,53.625
837,52.87
838,52.395
839,51.85
840,51.565
841,51.235
842,51.25
843,51.06
844,51.015
845,51.23
846,51.865
847,53.52
848,54.67
849,55.395
850,55.655
851,55.23
852,55.555
853,56.035
854,55.925
855,56.54
856,57.06
857,55.75
858,55.65
859,55.465
860,55.075
861,54.21
862,53.405
863,53.12
864,52.755
865,52.475
866,52.265
867,52.34
868,52.375
869,52.72
870,55.83
871,58.28
872,56.48
873,57.43
874,56.72
875,56.67
876,57.095
877,57.82
878,57.655
879,57.675
880,57.63
881,59.585
882,58.8
883,58.74
884,57.04
885,56.535
886,55.395
887,54.83
888,54.215
889,53.995
890,53.865
891,53.735
892,53.8
893,53.995
894,55.94
895,59.295
896,58.35
897,58.555
898,58.555
899,58.56
900,58.42
901,59.445
902,59.205
903,59.31
904,58.76
905,60.85
906,60.915
907,60.115
908,59.035
909,58.215
910,57.05
911,56.25
912,55.865
913,55.495
914,55.44
915,55.345
916,55.285
917,55.525
918,57.335
919,60.665
920,59.25
921,60.635
922,59.955
923,59.99
924,60.095
925,60.56
926,60.73
927,60.525
928,60.545
929,62.32
930,60.71
931,60.385
932,60.065
933,59.48
934,58.685
935,58.075
936,57.465
937,57.085
938,56.805
939,56.71
940,56.775
941,56.875
942,58.7
943,62.225
944,60.925
945,61.635
946,61.035
947,61.075
948,61.02
949,62.135
950,62.335
951,62.415
952,63.0
953,63.5
954,62.325
955,62.325
956,62.58
957,61.495
958,60.515
959,59.54
960,58.89
961,58.37
962,58.14
963,58.145
964,58.2
965,58.355
966,60.38
967,63.945
968,62.52
969,63.375
970,62.84
971,62.67
972,62.855
973,63.235
974,62.96
975,63.23
976,63.21
977,65.165
978,65.095
979,64.955
980,63.01
981,62.255
982,61.37
983,60.995
984,60.51
985,60.07
986,59.73
987,59.585
988,59.625
989,59.83
990,60.85
991,63.035
992,64.245
993,64.38
994,64.035
995,64.33
996,64.46
997,64.845
998,64.695
999,64.495
1000,64.63
1001,65.385
1002,64.505
1003,64.94
1004,63.59
1005,62.955
1006,62.345
1007,61.89
1008,61.6
1009,61.27
1010,61.065
1011,60.98
1012,61.05
1013,61.265
1014,61.85
1015,63.48
1016,64.73
1017,65.595
1018,65.56
1019,65.91
1020,65.82
1021,65.98
1022,65.675
1023,65.795
1024,65.215
1025,66.27
1026,65.965
1027,66.575
1028,64.915
1029,64.555
1030,63.99
1031,63.18
1032,62.855
1033,62.63
1034,62.475
1035,62.37
1036,62.505
1037,62.875
1038,65.46
1039,68.355
1040,66.45
1041,67.595
1042,67.35
1043,66.865
1044,66.75
1045,67.85
1046,67.84
1047,67.935
1048,67.645
1049,70.315
1050,69.0
1051,68.505
1052,67.67
1053,66.85
1054,66.055
1055,65.175
1056,64.635
1057,64.135
1058,63.935
1059,63.825
1060,63.945
1061,64.095
1062,66.43
1063,70.275
1064,68.07
1065,69.48
1066,68.535
1067,68.29
1068,68.215
1069,69.075
1070,69.515
1071,70.255
1072,70.395
1073,69.805
1074,68.05
1075,68.77
1076,69.235
1077,68.735
1078,67.7
1079,66.5
1080,65.985
1081,65.55
1082,65.35
1083,65.285
1084,65.335
1085,65.575
1086,67.665
1087,71.96
1088,69.385
1089,70.175
1090,69.915
1091,69.895
1092,69.625
1093,70.425
1094,70.47
1095,71.115
1096,71.435
1097,72.32
1098,70.9
1099,71.635
1100,70.205
1101,69.95
1102,68.465
1103,67.86
1104,67.22
1105,67.085
1106,66.805
1107,66.695
1108,66.835
1109,66.98
1110,68.83
1111,73.075
1112,71.09
1113,72.15
1114,71.335
1115,71.295
1116,71.31
1117,72.11
1118,72.005
1119,71.98
1120,71.835
1121,73.88
1122,73.19
1123,73.285
1124,71.775
1125,71.355
1126,70.47
1127,69.45
1128,68.98
1129,68.51
1130,68.22
1131,68.155
1132,68.175
1133,68.415
1134,70.265
1135,74.82
1136,72.785
1137,73.645
1138,72.75
1139,72.92
1140,73.04
1141,71.615
1142,68.555
1143,68.615
1144,68.675
1145,68.735
1146,68.795
1147,68.855
1148,68.915
1149,68.975
1150,69.035
1151,69.095
1152,69.155
1153,69.215
1154,69.275
1155,69.335
1156,69.395
1157,69.455
1158,69.515
1159,69.575
1160,69.635
1161,69.695
1162,69.755
1163,69.815
1164,69.875
1165,69.935
1166,69.995
1167,70.055
1168,70.115
1169,76.135
1170,74.63
1171,74.35
1172,74.145
1173,73.07
1174,72.765
1175,72.555
1176,71.82
1177,71.48
1178,71.18
1179,71.17
1180,71.16
1181,71.3
1182,71.855
1183,73.895
1184,74.62
1185,75.345
1186,75.585
1187,75.27
1188,75.355
1189,76.055
1190,76.12
1191,75.74
1192,75.735
1193,76.25
1194,75.345
1195,75.815
1196,74.85
1197,74.255
1198,73.68
1199,73.355
1200,72.87
1201,72.585
1202,72.505
1203,72.445
1204,72.565
1205,72.84
1206,75.18
1207,78.04
1208,76.605
1209,79.6
1210,82.45
1211,77.335
1212,77.605
1213,78.43
1214,78.465
1215,78.4
1216,78.59
1217,80.815
1218,80.83
1219,80.165
1220,77.775
1221,77.52
1222,76.23
1223,75.1
1224,74.57
1225,74.195
1226,73.975
1227,73.89
1228,73.99
1229,74.26
1230,76.355
1231,81.17
1232,79.02
1233,79.94
1234,78.865
1235,78.94
1236,74.945
1237,74.255
1238,79.39
1239,80.025
1240,80.35
1241,81.94
1242,79.755
1243,80.38
1244,80.115
1245,79.585
1246,78.18
1247,76.975
1248,74.915
1249,74.975
1250,75.035
1251,75.095
1252,75.155
1253,75.215
1254,75.275
1255,75.335
1256,75.395
1257,75.455
1258,75.515
1259,75.575
1260,75.635
1261,75.695
1262,75.755
1263,75.815
1264,75.875
1265,75.935
1266,75.995
1267,76.055
1268,76.115
1269,76.175
1270,76.235
1271,76.295
1272,76.355
1273,76.415
1274,76.475
1275,76.535
1276,76.595
1277,76.655
1278,76.715
1279,76.775
1280,76.835
1281,76.895
1282,76.955
1283,77.015
1284,77.075
1285,77.135
1286,77.195
1287,77.255
1288,77.315
1289,77.375
1290,77.435
1291,77.495
1292,77.555
1293,77.615
1294,77.675
1295,77.735
1296,77.795
1297,77.855
1298,77.915
1299,77.975
1300,78.035
1301,78.095
1302,78.155
1303,78.215
1304,78.275
1305,78.335
1306,78.395
1307,78.455
1308,78.515
1309,78.575
1310,78.635
1311,78.695
1312,78.755
1313,78.815
1314,78.875
1315,78.935
1316,78.995
1317,79.055
1318,79.115
1319,79.175
1320,79.235
1321,79.295
1322,79.355
1323,79.415
1324,79.475
1325,79.535
1326,79.595
1327,79.655
1328,79.715
1329,79.775
1330,79.835
1331,79.895
1332,79.955
1333,80.015
1334,80.075
1335,80.135
1336,80.195
1337,80.255
1338,80.315
1339,80.375
1340,80.435
1341,80.495
1342,80.555
1343,80.615
1344,80.675
1345,80.735
1346,80.795
1347,80.855
1348,80.915
1349,80.975
1350,81.035
1351,81.095
1352,81.155
1353,81.215
1354,81.275
1355,81.335
1356,81.395
1357,81.455
1358,81.515
1359,81.575
1360,81.635
1361,81.695
1362,81.755
1363,81.815
1364,81.875
1365,81.935
1366,81.995
1367,82.055
1368,82.115
1369,82.175
1370,82.235
1371,82.295
1372,82.355
1373,82.415
1374,82.475
1375,82.535
1376,82.595
1377,82.655
1378,82.715
1379,82.775
1380,82.835
1381,82.895
1382,82.955
1383,83.015
1384,83.075
1385,83.135
1386,83.195
1387,83.255
1388,83.315
1389,83.375
1390,83.435
1391,83.495
1392,83.555
1393,83.615
1394,83.675
1395,83.735
1396,83.795
1397,83.855
1398,83.915
1399,83.975
1400,84.035
1401,84.095
1402,84.155
1403,84.215
1404,84.275
1405,84.335
1406,84.395
1407,84.455
1408,84.515
1409,84.575
1410,84.635
1411,84.695
1412,84.755
1413,84.815
1414,84.875
1415,84.935
1416,84.995
1417,85.055
1418,85.115
1419,85.175
1420,85.235
1421,85.295
1422,85.355
1423,85.415
1424,85.475
1425,85.535
1426,85.595
1427,85.655
1428,85.715
1429,85.775
1430,85.835
1431,85.895
1432,85.955
1433,86.015
1434,86.075
1435,86.135
1436,86.195
1437,86.255
1438,86.315
1439,86.375
1440,86.435
1441,86.495
1442,86.555
1443,86.615
1444,86.675
1445,86.735
1446,86.795
1447,86.855
1448,86.915
1449,86.975
