Num,Value
0,0.975
1,1.23
2,0.925
3,1.03
4,0.82
5,1.2
6,2.04
7,3.29
8,5.385
9,6.68
10,6.605
11,5.345
12,5.345
13,5.705
14,5.72
15,6.15
16,5.8
17,6.605
18,4.48
19,5.275
20,5.135
21,4.635
22,4.02
23,2.875
24,2.495
25,2.59
26,2.52
27,2.525
28,2.29
29,2.735
30,3.545
31,5.33
32,6.06
33,7.825
34,8.055
35,7.125
36,6.965
37,7.355
38,7.39
39,7.875
40,7.71
41,8.13
42,6.55
43,6.315
44,6.69
45,6.45
46,5.69
47,4.425
48,4.075
49,4.32
50,3.93
51,4.135
52,3.705
53,4.48
54,4.99
55,6.545
56,7.64
57,9.285
58,9.315
59,8.975
60,9.105
61,9.125
62,9.26
63,9.525
64,8.965
65,9.34
66,6.87
67,8.185
68,7.695
69,7.795
70,7.84
71,5.78
72,5.425
73,5.965
74,5.585
75,5.995
76,5.395
77,5.79
78,6.62
79,8.315
80,9.105
81,10.495
82,11.295
83,10.835
84,10.86
85,10.85
86,11.075
87,11.26
88,5.35
89,10.295
90,9.96
91,10.13
92,9.72
93,8.625
94,8.82
95,7.37
96,7.21
97,7.43
98,6.845
99,7.085
100,6.585
101,7.23
102,10.09
103,12.265
104,12.855
105,12.35
106,11.96
107,11.405
108,11.765
109,11.31
110,12.035
111,12.395
112,12.855
113,14.325
114,11.825
115,11.225
116,10.905
117,10.36
118,9.6
119,8.605
120,8.475
121,8.37
122,8.25
123,8.395
124,8.075
125,8.57
126,10.51
127,13.85
128,14.55
129,14.27
130,14.2
131,13.485
132,13.315
133,13.355
134,13.885
135,14.43
136,13.75
137,15.015
138,15.16
139,15.045
140,12.405
141,11.68
142,11.225
143,10.085
144,9.705
145,9.83
146,9.705
147,9.555
148,9.46
149,9.7
150,11.395
151,14.905
152,16.08
153,15.355
154,15.195
155,14.615
156,14.5
157,14.85
158,15.085
159,15.66
160,15.045
161,14.755
162,15.825
163,16.81
164,14.11
165,13.41
166,13.285
167,11.715
168,11.51
169,11.515
170,11.155
171,11.195
172,10.98
173,11.19
174,11.875
175,13.545
176,15.285
177,16.545
178,16.725
179,16.37
180,15.97
181,16.0
182,16.2
183,16.14
184,15.99
185,15.915
186,17.225
187,17.69
188,15.21
189,14.17
190,14.195
191,12.825
192,12.52
193,12.44
194,12.47
195,12.505
196,12.27
197,12.895
198,14.9
199,18.3
200,18.64
201,16.905
202,18.405
203,18.07
204,17.61
205,17.885
206,18.195
207,18.44
208,17.995
209,18.66
210,17.095
211,16.275
212,16.295
213,15.785
214,15.59
215,14.395
216,13.905
217,13.795
218,13.955
219,13.905
220,13.78
221,14.19
222,15.845
223,19.25
224,20.18
225,19.525
226,19.845
227,19.27
228,18.71
229,19.04
230,19.92
231,18.435
232,16.045
233,21.19
234,21.55
235,21.115
236,18.555
237,17.315
238,17.17
239,15.94
240,15.545
241,15.385
242,15.425
243,15.21
244,15.17
245,15.625
246,17.45
247,20.82
248,21.76
249,21.7
250,21.16
251,20.57
252,20.605
253,20.565
254,21.28
255,21.535
256,21.075
257,21.845
258,23.5
259,22.965
260,19.835
261,18.955
262,18.555
263,17.465
264,16.93
265,16.81
266,16.865
267,16.675
268,16.455
269,17.03
270,18.915
271,22.245
272,23.185
273,22.895
274,21.98
275,21.705
276,21.655
277,22.22
278,22.465
279,22.595
280,22.335
281,23.455
282,25.105
283,25.21
284,21.675
285,20.115
286,20.295
287,19.065
288,18.585
289,18.435
290,18.37
291,18.12
292,18.005
293,18.525
294,20.42
295,23.33
296,24.475
297,23.555
298,24.31
299,23.535
300,23.78
301,23.78
302,24.43
303,25.12
304,23.96
305,24.595
306,26.69
307,27.48
308,23.295
309,22.61
310,21.84
311,20.715
312,20.315
313,20.03
314,19.825
315,19.765
316,19.635
317,20.005
318,21.07
319,23.23
320,25.3
321,26.1
322,25.515
323,24.675
324,24.775
325,24.85
326,25.065
327,24.865
328,23.58
329,23.61
330,26.765
331,27.735
332,24.65
333,23.375
334,22.995
335,22.13
336,21.63
337,21.485
338,21.245
339,21.085
340,21.07
341,21.225
342,22.395
343,23.935
344,25.92
345,26.445
346,26.56
347,25.915
348,26.125
349,25.65
350,25.86
351,26.605
352,26.915
353,26.835
354,28.475
355,29.43
356,26.23
357,24.755
358,24.505
359,23.23
