Num,Value
0,1.57
1,1.13
2,0.85
3,0.74
4,1.035
5,1.615
6,3.17
7,5.14
8,5.675
9,4.67
10,5.005
11,5.51
12,5.2
13,5.65
14,5.725
15,5.335
16,5.775
17,5.995
18,5.615
19,5.96
20,5.54
21,5.22
22,4.215
23,3.64
24,3.16
25,2.7
26,2.36
27,2.255
28,2.73
29,3.06
30,4.995
31,7.425
32,7.695
33,7.285
34,6.165
35,6.36
36,7.48
37,7.825
38,7.025
39,6.48
40,6.815
41,7.525
42,7.23
43,7.12
44,6.995
45,6.335
46,5.485
47,4.875
48,4.4
49,4.235
50,3.81
51,3.75
52,4.1
53,4.985
54,7.375
55,9.945
56,9.285
57,8.18
58,7.6
59,8.71
60,8.58
61,9.39
62,8.6
63,7.655
64,7.925
65,7.29
66,8.72
67,9.035
68,8.82
69,8.35
70,7.21
71,6.485
72,6.135
73,5.715
74,5.36
75,5.255
76,5.55
77,6.4
78,10.06
79,11.675
80,10.76
81,9.885
82,9.98
83,9.965
84,10.335
85,10.835
86,9.815
87,9.355
88,9.365
89,9.85
90,9.685
91,9.675
92,9.695
93,9.015
94,8.15
95,7.59
96,7.335
97,7.065
98,6.655
99,6.635
100,6.86
101,7.65
102,10.23
103,11.505
104,10.45
105,10.335
106,11.59
107,10.815
108,11.655
109,11.775
110,11.52
111,10.875
112,10.735
113,10.855
114,9.055
115,10.495
116,10.75
117,10.425
118,9.655
119,8.945
120,8.655
121,8.26
122,8.05
123,8.075
124,8.39
125,9.025
126,12.64
127,13.315
128,12.615
129,12.735
130,13.175
131,12.94
132,13.29
133,14.02
134,13.395
135,12.735
136,12.64
137,12.335
138,13.035
139,13.58
140,13.015
141,12.14
142,11.63
143,10.985
144,10.405
145,10.055
146,9.48
147,9.39
148,9.765
149,10.29
150,11.58
151,13.07
152,13.05
153,13.84
154,14.375
155,13.615
156,14.15
157,14.675
158,14.135
159,13.5
160,13.815
161,14.155
162,13.44
163,14.785
164,14.74
165,14.02
