Num,Value
0,1.42
1,1.08
2,0.78
3,0.755
4,0.655
5,0.955
6,1.935
7,3.495
8,5.185
9,5.49
10,5.575
11,5.66
12,5.54
13,5.455
14,5.785
15,5.49
16,6.185
17,7.215
18,5.9
19,5.305
20,6.055
21,5.145
22,4.19
23,3.57
24,2.975
25,2.475
26,2.2
27,2.21
28,2.22
29,2.39
30,3.37
31,5.65
32,7.125
33,7.055
34,6.89
35,6.805
36,7.18
37,6.875
38,6.69
39,7.705
40,8.57
41,10.0
42,10.185
43,10.84
44,7.08
45,7.02
46,5.93
47,4.895
48,4.39
49,3.925
50,3.65
51,3.615
52,3.57
53,3.81
54,4.765
55,7.04
56,9.085
57,9.045
58,9.165
59,9.255
60,9.22
61,9.135
62,8.985
63,9.205
64,9.685
65,11.265
66,12.92
67,12.52
68,9.67
69,8.71
70,7.535
71,6.76
72,6.115
73,5.695
74,5.265
75,5.16
76,5.07
77,5.46
78,6.645
79,9.71
80,11.615
81,10.745
82,11.015
83,11.16
84,10.365
85,11.0
86,11.7
87,11.275
88,11.47
89,11.935
90,11.345
91,10.525
92,11.175
93,10.165
94,8.665
95,7.775
96,7.335
97,6.82
98,6.47
99,6.52
100,6.405
101,6.79
102,9.055
103,11.415
104,12.165
105,12.95
106,12.985
107,12.62
108,12.5
109,13.61
110,13.78
111,14.23
112,15.01
113,15.885
114,13.57
115,13.765
116,12.105
117,12.04
118,10.57
119,9.23
120,8.73
121,8.25
122,7.945
123,7.94
124,7.9
125,8.185
126,10.745
127,16.68
128,20.28
129,17.97
130,14.865
131,14.56
132,14.39
133,14.82
134,15.605
135,15.015
136,15.31
137,16.955
138,16.74
139,14.44
140,13.725
141,13.415
142,12.04
143,10.85
144,10.4
145,9.875
146,9.52
147,9.305
148,9.38
149,9.585
150,11.425
151,16.63
152,20.665
153,19.175
154,17.05
155,15.895
156,15.54
157,14.725
158,9.515
159,9.575
160,9.635
161,9.695
162,9.755
163,9.815
164,9.875
165,9.935
166,9.995
167,10.055
168,10.115
169,10.175
170,10.235
171,10.295
172,10.355
173,10.415
174,10.475
175,10.535
176,10.595
177,10.655
178,10.715
179,10.775
180,10.835
181,10.895
182,10.955
183,11.015
184,11.075
185,11.135
186,11.195
187,11.255
188,11.315
189,11.375
190,11.435
191,11.495
192,11.555
193,11.615
194,11.675
195,11.735
196,11.795
197,11.855
198,11.915
199,11.975
200,12.035
201,12.095
202,12.155
203,12.215
204,12.275
205,12.335
206,12.395
207,12.455
208,12.515
209,12.575
210,12.635
211,12.695
212,12.755
213,12.815
214,12.875
215,12.935
216,12.995
217,13.055
218,13.115
219,13.175
220,13.235
221,13.295
222,13.355
223,13.415
224,13.475
225,13.535
226,13.595
227,13.655
228,13.715
229,13.775
230,13.835
231,13.895
232,13.955
233,14.015
234,14.075
235,14.135
236,14.195
237,14.255
238,14.315
239,14.375
240,14.435
241,14.495
242,14.555
243,14.615
244,14.675
245,14.735
246,14.795
247,14.855
248,14.915
249,14.975
250,15.035
251,15.095
252,15.155
253,15.215
254,15.275
255,15.335
256,15.395
257,15.455
258,15.515
259,15.575
260,15.635
261,15.695
262,15.755
263,15.815
264,15.875
265,15.935
266,15.995
267,16.055
268,16.115
269,16.175
270,16.235
271,16.295
272,16.355
273,16.415
274,16.475
275,16.535
276,16.595
277,16.655
278,16.715
279,16.775
280,16.835
281,16.895
282,16.955
283,17.015
284,17.075
285,17.135
286,17.195
287,17.255
288,17.315
289,17.375
290,17.435
291,17.495
292,17.555
293,17.615
294,17.675
295,17.735
296,17.795
297,17.855
298,17.915
299,17.975
300,18.035
301,18.095
302,18.155
303,18.215
304,18.275
305,18.335
306,18.395
307,18.455
308,18.515
309,18.575
310,18.635
311,18.695
312,18.755
313,18.815
314,18.875
315,18.935
316,18.995
317,19.055
318,19.115
319,19.175
320,19.235
321,19.295
322,19.355
323,19.415
324,19.475
325,19.535
326,19.595
327,19.655
328,19.715
329,19.775
330,19.835
331,19.895
332,19.955
333,20.015
334,20.075
335,20.135
336,20.195
337,20.255
338,20.315
339,20.375
340,20.435
341,20.495
342,20.555
343,20.615
344,20.675
345,20.735
346,20.795
347,20.855
348,20.915
349,20.975
350,21.035
351,21.095
352,21.155
353,21.215
354,21.275
355,21.335
356,21.395
357,21.455
358,21.515
359,21.575
360,21.635
361,21.695
362,21.755
363,21.815
364,21.875
365,21.935
366,21.995
367,22.055
368,22.115
369,22.175
370,22.235
371,22.295
372,22.355
373,22.415
374,22.475
375,22.535
376,22.595
377,22.655
378,22.715
379,22.775
380,22.835
381,22.895
382,22.955
383,23.015
384,23.075
385,23.135
386,23.195
387,23.255
388,23.315
389,23.375
390,23.435
391,23.495
392,23.555
393,23.615
394,23.675
395,24.865
396,29.63
397,28.38
398,28.44
399,27.925
400,29.405
401,31.6
402,31.745
403,29.825
404,29.47
405,29.32
406,27.82
407,26.99
408,26.03
409,25.585
410,25.295
411,25.205
412,25.335
413,25.555
414,27.915
415,34.365
416,35.565
417,32.455
418,30.78
419,28.715
420,27.955
421,27.285
422,26.99
423,26.725
424,27.65
425,30.925
426,33.455
427,31.43
428,31.165
429,31.04
430,29.45
431,28.125
432,27.56
433,27.035
434,26.705
435,26.67
436,26.715
437,26.895
438,29.44
439,34.96
440,39.075
441,36.095
442,33.86
443,31.84
444,29.785
445,29.215
446,28.625
447,28.18
448,26.955
449,26.975
450,27.035
451,27.095
452,27.155
453,27.215
454,27.275
455,27.335
456,28.27
457,27.455
458,27.515
459,27.575
460,27.635
461,27.695
462,27.755
463,27.815
464,27.875
465,27.935
466,27.995
467,28.055
468,28.115
469,28.175
470,28.235
471,28.295
472,28.355
473,28.415
474,28.475
475,28.535
476,28.595
477,28.655
478,28.715
479,28.775
480,30.925
481,30.365
482,29.97
483,29.72
484,29.615
485,29.86
486,31.045
487,34.14
488,36.21
489,34.705
490,32.435
491,31.14
492,31.01
493,30.775
494,30.49
495,30.755
496,30.96
497,31.865
498,32.605
499,32.595
500,32.76
501,32.605
502,32.73
503,33.195
504,32.365
505,31.835
506,31.415
507,31.14
508,31.08
509,31.1
510,32.25
511,34.18
512,34.415
513,33.95
514,32.895
515,32.73
516,32.485
517,32.51
518,32.56
519,32.895
520,33.06
521,33.845
522,34.205
523,34.51
524,35.625
525,36.33
526,35.265
527,33.895
528,33.145
529,32.73
530,32.33
531,32.37
532,32.36
533,32.775
534,35.175
535,39.86
536,39.86
537,37.31
538,35.085
539,33.91
540,32.99
541,33.18
542,33.115
543,32.93
544,33.225
545,34.075
546,34.275
547,35.04
548,34.595
549,34.93
550,34.75
551,34.89
552,34.63
553,34.14
554,33.935
555,33.745
556,33.805
557,34.03
558,36.535
559,42.48
560,46.305
561,42.69
562,41.335
563,40.3
564,40.24
565,40.765
566,40.775
567,42.035
568,42.825
569,43.335
570,41.685
571,41.07
572,39.765
573,39.545
574,38.05
575,36.745
576,36.255
577,35.75
578,35.445
579,35.35
580,35.32
581,35.47
582,38.015
583,44.12
584,47.935
585,44.57
586,42.33
587,41.765
588,42.23
589,42.605
590,43.52
591,43.27
592,43.895
593,45.245
594,43.855
595,41.165
596,41.4
597,40.875
598,39.725
599,38.285
600,37.685
601,37.29
602,36.82
603,36.75
604,36.665
605,37.01
606,39.255
607,45.37
608,47.98
609,46.14
610,44.23
611,43.61
612,43.27
613,43.79
614,44.305
615,44.86
616,47.035
617,46.44
618,45.425
619,44.115
620,43.015
621,42.6
622,41.66
623,40.035
624,39.085
625,38.585
626,38.275
627,38.205
628,38.17
629,38.445
630,40.59
631,46.32
632,48.74
633,47.93
634,45.945
635,45.355
636,45.14
637,45.685
638,46.16
639,45.65
640,47.26
641,47.385
642,46.53
643,44.97
644,44.9
645,44.465
646,43.05
647,41.91
648,41.165
649,40.555
650,39.94
651,39.87
652,39.68
653,39.985
654,40.895
655,43.995
656,47.17
657,46.745
658,46.395
659,46.91
660,47.185
661,47.14
662,47.145
663,46.55
664,47.305
665,47.435
666,46.64
667,45.85
668,46.08
669,46.065
670,44.58
671,43.03
672,42.175
673,41.795
674,41.395
675,41.385
676,41.25
677,41.615
678,42.855
679,45.07
680,45.875
681,46.89
682,46.875
683,46.765
684,46.215
685,46.38
686,46.51
687,47.315
688,47.63
689,47.74
690,46.655
691,46.995
692,46.915
693,46.18
694,44.595
695,43.725
696,43.045
697,42.555
698,42.395
699,42.33
700,42.37
701,42.715
702,44.87
703,49.625
704,52.445
705,50.37
706,48.805
707,48.655
708,48.245
709,49.26
710,49.695
711,50.09
712,49.92
713,50.915
714,50.04
715,48.02
716,47.57
717,47.525
718,46.29
719,45.255
720,44.5
721,44.18
722,43.855
723,43.76
724,43.795
725,44.125
726,46.035
727,51.765
728,54.84
729,51.73
730,50.405
731,49.99
732,49.73
733,50.475
734,50.795
735,50.035
736,49.76
737,51.79
738,47.685
739,49.04
740,49.115
741,49.25
742,47.585
743,46.7
744,46.145
745,45.475
746,45.29
747,45.255
748,45.275
749,45.6
750,47.545
751,51.93
752,55.005
753,52.015
754,51.695
755,51.03
756,51.105
757,52.07
758,51.705
759,52.625
760,53.335
761,54.255
762,51.445
763,51.025
764,50.765
765,50.21
766,49.395
767,48.115
768,47.545
769,46.95
770,46.815
771,46.695
772,46.72
773,46.99
774,48.81
775,53.395
776,51.935
777,54.8
778,52.04
779,51.055
780,51.3
781,49.33
782,48.735
783,48.635
784,49.985
785,53.745
786,53.27
787,52.735
788,51.985
789,52.02
790,50.845
791,49.87
792,49.015
793,48.625
794,48.225
795,48.27
796,48.195
797,48.365
798,50.13
799,49.645
800,49.3
801,49.53
802,51.64
803,52.26
804,51.465
805,51.74
806,51.465
807,51.895
808,52.635
809,54.5
810,55.44
811,54.11
812,53.735
813,53.76
814,52.34
815,51.51
816,50.965
817,50.445
818,49.945
819,49.795
820,49.635
821,49.89
822,50.47
823,50.145
824,50.33
825,51.185
826,51.3
827,51.94
828,51.33
829,50.845
830,51.005
831,50.555
832,50.93
833,51.58
834,52.555
835,54.515
836,54.92
837,54.705
838,53.68
839,52.75
840,52.065
841,51.7
842,51.33
843,51.285
844,51.125
845,51.485
846,52.095
847,53.755
848,56.285
849,57.15
850,57.465
851,57.37
852,58.28
853,57.735
854,56.935
855,57.48
856,58.15
857,57.37
858,58.145
859,57.205
860,56.86
861,56.17
862,54.825
863,53.61
864,53.0
865,52.835
866,52.47
867,52.43
868,52.575
869,52.945
870,55.215
871,59.465
872,62.255
873,61.555
874,59.12
875,58.525
876,58.275
877,59.235
878,59.63
879,59.655
880,60.385
881,60.97
882,60.22
883,58.14
884,57.645
885,57.06
886,56.445
887,55.33
888,54.64
889,54.325
890,53.945
891,53.945
892,53.94
893,54.23
894,56.05
895,61.44
896,64.505
897,62.54
898,60.65
899,60.305
900,60.14
901,60.595
902,61.11
903,61.1
904,61.525
905,62.29
906,61.39
907,59.695
908,59.33
909,58.73
910,58.025
911,56.68
912,56.32
913,55.95
914,55.535
915,55.365
916,55.475
917,55.6
918,57.37
919,62.43
920,66.225
921,64.405
922,62.1
923,61.67
924,61.6
925,62.17
926,62.185
927,62.77
928,63.39
929,64.455
930,65.7
931,64.85
932,60.7
933,60.585
934,59.705
935,58.495
936,57.835
937,57.425
938,56.915
939,56.91
940,56.965
941,57.0
942,58.825
943,63.345
944,64.895
945,64.94
946,63.4
947,62.725
948,62.725
949,62.59
950,63.485
951,63.42
952,65.005
953,64.365
954,64.295
955,63.02
956,61.83
957,61.965
958,61.26
959,59.76
960,59.335
961,58.875
962,58.525
963,58.325
964,58.275
965,58.555
966,60.37
967,65.82
968,69.205
969,67.12
970,65.105
971,65.025
972,64.53
973,65.18
974,65.415
975,65.535
976,66.535
977,65.255
978,65.26
979,64.08
980,63.705
981,63.77
982,62.905
983,61.925
984,61.22
985,60.805
986,60.0
987,59.915
988,59.96
989,59.985
990,61.32
991,63.765
992,65.675
993,65.935
994,65.985
995,66.055
996,66.175
997,66.445
998,67.035
999,66.635
1000,67.11
1001,67.04
1002,64.95
1003,65.41
1004,65.325
1005,65.6
1006,64.16
1007,63.07
1008,62.225
1009,61.605
1010,61.525
1011,61.245
1012,61.25
1013,61.38
1014,62.055
1015,64.165
1016,65.775
1017,66.91
1018,66.92
1019,66.735
1020,67.55
1021,67.105
1022,67.365
1023,67.215
1024,67.55
1025,67.73
1026,67.74
1027,67.01
1028,66.66
1029,66.795
1030,65.41
1031,64.045
1032,63.4
1033,62.885
1034,62.585
1035,62.53
1036,62.6
1037,63.015
1038,65.07
1039,68.585
1040,70.04
1041,69.525
1042,69.54
1043,68.675
1044,68.405
1045,69.535
1046,69.53
1047,70.095
1048,70.375
1049,68.545
1050,69.69
1051,68.89
1052,68.22
1053,67.335
1054,66.475
1055,65.625
1056,64.815
1057,64.435
1058,64.175
1059,63.925
1060,64.065
1061,64.37
1062,66.45
1063,71.25
1064,74.66
1065,72.225
1066,70.53
1067,70.055
1068,69.635
1069,70.585
1070,71.305
1071,71.565
1072,72.61
1073,71.085
1074,71.105
1075,69.475
1076,69.305
1077,68.625
1078,67.785
1079,66.625
1080,66.26
1081,65.815
1082,65.595
1083,65.365
1084,65.455
1085,65.785
1086,67.78
1087,72.5
1088,74.5
1089,72.645
1090,71.59
1091,71.405
1092,71.355
1093,72.4
1094,72.27
1095,72.95
1096,74.67
1097,73.28
1098,72.15
1099,71.765
1100,70.76
1101,70.46
1102,69.24
1103,68.31
1104,67.57
1105,67.285
1106,66.925
1107,66.83
1108,66.89
1109,67.185
1110,69.08
1111,73.86
1112,76.975
1113,75.525
1114,73.72
1115,72.62
1116,72.995
1117,73.475
1118,73.375
1119,74.115
1120,74.945
1121,75.025
1122,74.17
1123,72.45
1124,72.165
1125,72.09
1126,71.07
1127,69.66
1128,69.285
1129,68.645
1130,68.54
1131,68.345
1132,68.3
1133,68.545
1134,70.21
1135,76.105
1136,77.885
1137,76.62
1138,75.61
1139,74.665
1140,74.87
1141,71.765
1142,68.555
1143,68.615
1144,68.675
1145,68.735
1146,68.795
1147,68.855
1148,68.915
1149,68.975
1150,69.035
1151,69.095
1152,69.155
1153,69.215
1154,69.275
1155,69.335
1156,69.395
1157,69.455
1158,69.515
1159,69.575
1160,69.635
1161,69.695
1162,69.755
1163,69.815
1164,69.875
1165,69.935
1166,69.995
1167,70.055
1168,70.115
1169,79.455
1170,78.73
1171,75.23
1172,75.03
1173,75.355
1174,73.955
1175,73.45
1176,72.47
1177,71.865
1178,71.47
1179,71.49
1180,71.375
1181,71.405
1182,72.16
