Num,Value
0,0.385
1,0.31
2,0.285
3,0.35
4,0.35
5,0.535
6,0.825
7,1.37
8,1.45
9,0.575
10,0.93
11,2.435
12,2.21
13,2.43
14,2.625
15,2.87
16,2.89
17,3.21
18,2.695
19,2.775
20,2.765
21,2.44
22,2.295
23,1.84
24,1.78
25,1.855
26,1.685
27,1.72
28,1.825
29,1.93
30,2.285
31,2.525
32,2.36
33,3.07
34,2.075
35,2.135
36,2.195
37,2.255
38,2.315
39,4.15
40,4.8
41,4.795
42,4.395
43,4.18
44,4.15
45,3.97
46,3.615
47,3.495
48,3.195
49,3.225
50,3.16
51,3.17
52,3.245
53,3.375
54,3.71
55,4.13
56,4.695
57,5.2
58,5.455
59,5.52
60,5.405
61,5.495
62,5.885
63,6.045
64,6.285
65,6.625
66,5.82
67,6.14
68,6.055
69,5.785
70,5.275
71,5.035
72,4.785
73,4.705
74,4.625
75,4.645
76,4.715
77,4.78
78,5.205
79,5.74
80,6.44
81,6.69
82,7.18
83,7.205
84,7.345
85,7.16
86,7.48
87,7.095
88,7.95
89,6.815
90,6.7
91,7.645
92,7.605
93,7.27
94,6.59
95,6.4
96,6.16
97,6.14
98,6.03
99,6.05
100,6.085
101,6.23
102,7.055
103,8.555
104,7.435
105,7.065
106,8.19
107,7.83
108,7.83
109,8.035
110,8.555
111,9.175
112,9.77
113,10.26
114,8.2
115,9.135
116,9.215
117,9.065
118,8.25
119,7.87
120,7.585
121,7.545
122,7.51
123,7.515
124,7.56
125,7.7
126,8.37
127,10.155
128,9.98
129,9.935
130,10.04
131,9.82
132,9.735
133,9.94
134,10.22
135,10.765
136,11.18
137,11.925
138,11.015
139,10.775
140,10.895
141,10.4
142,9.705
143,9.31
144,9.175
145,8.975
146,8.91
147,8.95
148,9.065
149,9.145
150,9.85
151,11.375
152,11.39
153,11.3
154,11.435
155,11.34
156,11.135
157,11.72
158,11.905
159,12.285
160,12.005
161,12.185
162,12.84
163,12.25
164,12.29
165,12.285
166,11.495
167,10.835
168,10.65
169,10.565
170,10.45
171,10.425
172,10.505
173,10.535
174,10.975
175,11.52
176,12.24
177,12.97
178,13.14
179,13.465
180,12.855
181,13.435
182,13.54
183,13.74
184,14.04
185,14.33
186,13.665
187,13.495
188,13.815
189,13.065
190,12.78
191,12.135
192,11.975
193,11.805
194,11.795
195,11.855
196,11.935
197,12.015
198,12.88
199,14.54
200,14.305
201,14.445
202,14.31
203,14.43
204,14.44
205,14.515
206,14.545
207,15.06
208,15.49
209,16.7
210,16.125
211,14.97
212,15.05
213,14.77
214,14.085
215,13.58
216,13.375
217,13.27
218,13.255
219,13.27
220,13.33
221,13.465
222,14.205
223,15.845
224,15.785
225,15.825
226,15.77
227,15.67
228,15.705
229,15.875
230,16.13
231,16.41
232,16.795
233,18.46
234,17.31
235,16.38
236,16.6
237,16.44
238,15.555
239,15.05
240,14.885
241,14.715
242,14.675
243,14.735
244,14.745
245,14.905
246,15.665
247,17.405
248,17.71
249,17.44
250,17.155
251,17.06
252,16.995
253,17.475
254,17.72
255,18.09
256,18.375
257,19.77
258,18.805
259,17.92
260,17.98
261,17.97
262,17.04
263,16.42
264,16.265
265,16.22
266,16.12
267,16.105
268,16.2
269,16.325
270,17.09
271,18.87
272,18.805
273,18.795
274,18.75
275,18.685
276,18.495
277,18.575
278,18.855
279,19.41
280,19.96
281,20.725
282,19.92
283,19.405
284,19.555
285,19.3
286,18.605
287,18.05
288,17.715
289,17.59
290,17.61
291,17.635
292,17.64
293,17.81
294,18.58
295,20.16
296,20.22
297,20.12
298,20.21
299,20.175
300,20.095
301,20.365
302,20.725
303,21.435
304,21.02
305,21.04
306,20.565
307,21.245
308,21.325
309,21.195
310,20.365
311,19.585
312,19.445
313,19.155
314,19.125
315,19.045
316,19.13
317,19.245
318,19.76
319,20.565
320,21.645
321,21.02
322,20.69
323,19.655
324,21.515
325,21.965
326,22.1
327,22.325
328,21.025
329,22.045
330,22.055
331,21.955
332,22.39
333,22.15
334,21.47
335,21.005
336,20.845
337,20.57
338,20.48
339,20.535
340,20.525
341,20.68
342,21.01
343,21.795
344,22.43
345,23.18
346,23.07
347,22.85
348,23.23
349,23.55
350,23.485
351,23.47
352,23.105
353,23.505
354,23.64
355,23.5
356,23.975
357,23.545
358,22.755
359,22.41
360,22.03
361,21.93
362,21.895
363,21.885
364,21.975
365,22.09
366,22.905
367,24.61
368,24.675
369,24.395
370,24.285
371,24.335
372,24.26
373,24.495
374,24.86
375,25.58
376,25.86
377,25.905
378,25.65
379,25.145
380,25.045
381,25.265
382,24.23
383,23.69
384,23.51
385,23.435
386,23.37
387,23.375
388,23.4
389,23.57
390,24.28
391,25.945
392,25.875
393,26.055
394,25.645
395,26.195
396,25.75
397,25.64
398,26.145
399,26.575
400,27.115
401,28.385
402,27.165
403,26.545
404,26.77
405,26.48
406,25.47
407,25.165
408,24.985
409,24.905
410,24.795
411,24.755
412,24.845
413,24.955
414,25.765
415,27.445
416,27.42
417,27.42
418,27.78
419,27.275
420,27.195
421,27.255
422,27.685
423,28.095
424,28.565
425,30.015
426,28.67
427,28.205
428,28.52
429,27.93
430,27.215
431,26.625
432,26.535
433,26.305
434,26.275
435,26.315
436,26.295
437,26.52
438,27.22
439,28.675
440,28.725
441,29.06
442,29.15
443,28.84
444,28.785
445,28.845
446,29.26
447,29.33
448,26.965
449,26.975
450,27.035
451,27.095
452,27.155
453,27.215
454,27.275
455,27.335
456,27.695
457,27.455
458,27.515
459,27.575
460,27.635
461,27.695
462,27.755
463,27.815
464,27.875
465,27.935
466,27.995
467,28.055
468,28.115
469,28.175
470,28.235
471,28.295
472,28.355
473,28.415
474,28.475
475,28.535
476,28.595
477,28.655
478,28.715
479,28.775
480,29.35
481,29.36
