Num,Value
0,2.03
1,1.57
2,1.045
3,0.92
4,0.855
5,0.92
6,1.6
7,2.925
8,4.345
9,5.725
10,5.56
11,6.32
12,7.165
13,8.385
14,8.69
15,9.225
16,9.925
17,8.79
18,7.9
19,9.0
20,7.89
21,7.735
22,6.615
23,4.28
24,2.71
25,1.535
26,1.595
27,1.655
28,1.715
29,1.775
30,1.835
31,1.895
32,2.39
33,6.24
34,7.435
35,8.305
36,8.865
37,9.32
38,9.925
39,10.94
40,11.055
41,10.18
42,8.105
43,8.63
44,9.25
45,8.85
46,7.315
47,5.81
48,4.865
49,4.28
50,3.895
51,3.62
52,3.685
53,3.955
54,4.605
55,5.85
56,7.21
57,8.69
58,9.26
59,10.165
60,10.045
61,10.99
62,12.17
63,12.41
64,13.04
65,12.595
66,8.305
67,10.315
68,10.83
69,10.1
70,8.62
71,7.295
72,6.425
73,6.05
74,5.61
75,5.425
76,5.3
77,5.665
78,6.14
79,7.605
80,8.68
81,9.655
82,10.38
83,11.24
84,11.085
85,12.625
86,12.955
87,13.42
88,14.675
89,13.595
90,11.665
91,11.0
92,11.07
93,10.19
94,9.06
95,8.095
96,7.305
97,7.06
98,6.88
99,6.63
100,6.55
101,6.745
102,8.755
103,13.545
104,13.555
105,13.025
106,11.955
107,11.815
108,11.78
109,12.455
110,13.58
111,14.255
112,15.09
113,16.455
114,14.915
115,12.305
116,12.655
117,12.47
118,10.795
119,9.385
120,9.105
121,8.555
122,8.09
123,7.91
124,7.955
125,8.07
126,9.795
127,14.205
128,14.615
129,14.48
130,13.85
131,13.98
132,13.635
133,14.505
134,15.345
135,15.985
136,16.065
137,17.26
138,15.69
139,14.03
140,14.765
141,14.24
142,13.285
143,11.54
144,10.765
145,10.425
146,9.705
147,9.51
148,9.505
149,9.65
150,10.745
151,15.665
152,16.795
153,16.145
154,15.635
155,15.415
156,15.34
157,16.59
158,17.215
159,18.315
160,18.105
161,18.995
162,17.105
163,15.39
164,16.475
165,16.8
166,15.39
167,13.705
168,12.455
169,12.505
170,11.58
171,11.16
172,10.96
173,11.11
174,11.575
175,12.655
176,14.38
177,16.19
178,16.96
179,17.2
180,17.75
181,18.725
182,19.535
183,20.17
184,20.29
185,19.285
186,17.76
187,17.78
188,18.415
189,17.685
190,15.91
191,14.115
192,13.455
193,12.855
194,12.6
195,12.22
196,12.245
197,12.58
198,14.67
199,19.015
200,17.95
201,17.575
202,18.02
203,18.445
204,17.865
205,19.22
206,19.665
207,20.24
208,20.11
209,21.765
210,19.68
211,18.485
212,18.67
213,18.935
214,17.1
215,15.455
216,14.77
217,14.385
218,13.965
219,13.755
220,13.81
221,13.965
222,15.675
223,19.53
224,20.35
225,20.675
226,20.235
227,19.83
228,19.93
229,20.54
230,21.505
231,21.91
232,22.72
233,22.465
234,20.685
235,19.995
236,20.51
237,20.48
238,19.0
239,17.205
240,16.31
241,15.99
242,15.395
243,15.155
244,15.165
245,15.395
246,17.355
247,21.03
248,22.225
249,22.23
250,21.43
251,21.04
252,21.23
253,22.425
254,22.705
255,23.44
256,22.98
257,24.465
258,23.58
259,21.775
260,22.34
261,21.655
262,20.495
263,18.23
264,17.61
265,17.205
266,16.725
267,16.64
268,16.57
269,16.855
270,18.455
271,22.85
272,23.75
273,23.885
274,22.74
275,23.095
276,22.66
277,23.69
278,24.32
279,25.155
280,25.11
281,26.59
282,24.44
283,23.13
284,23.88
285,23.695
286,22.21
287,20.435
288,19.705
289,19.125
290,18.49
291,18.205
292,18.045
293,18.255
294,20.325
295,24.165
296,24.815
297,24.45
298,24.71
299,24.75
300,24.71
301,25.465
302,26.525
303,26.77
304,26.37
305,26.575
306,25.915
307,24.79
308,25.9
309,25.415
310,24.445
311,22.625
312,21.865
313,20.79
314,20.34
315,19.96
316,19.645
317,19.91
318,20.62
319,22.49
320,24.965
321,25.72
322,25.66
323,26.23
324,27.12
325,27.79
326,28.2
327,28.415
328,28.875
329,28.5
330,27.35
331,27.56
332,27.875
333,27.985
334,26.02
335,24.415
336,23.005
337,22.16
338,21.56
339,21.21
340,21.01
341,21.245
342,21.685
343,23.625
344,25.42
345,26.235
346,26.93
347,27.86
348,28.505
349,29.09
350,29.375
351,30.395
352,30.205
353,29.56
354,28.985
355,29.27
356,28.945
357,27.86
358,26.32
359,24.39
360,23.375
361,22.92
362,22.53
363,22.43
364,22.34
365,22.6
366,24.735
367,29.54
368,29.105
369,28.315
370,27.825
371,28.08
372,28.52
373,28.755
374,29.9
375,30.21
376,30.46
377,32.46
378,32.425
379,30.19
380,29.24
381,28.92
382,27.005
383,25.775
384,25.05
385,24.7
386,24.085
387,23.735
388,23.76
389,24.085
390,25.71
391,29.89
392,31.125
393,30.89
394,30.165
395,29.895
396,30.19
397,30.105
398,31.315
399,31.535
400,32.105
401,34.63
402,31.71
403,29.92
404,30.365
405,30.6
406,29.045
407,27.39
408,26.69
409,26.02
410,25.515
411,25.355
412,25.275
413,25.49
414,27.445
415,31.3
416,31.88
417,32.035
418,31.42
419,31.815
420,31.515
421,32.155
422,32.76
423,33.53
424,33.735
425,35.615
426,34.705
427,33.17
428,32.475
429,32.44
430,30.625
431,28.62
432,27.675
433,27.21
434,27.17
435,26.76
436,26.605
437,26.975
438,28.695
439,33.17
440,33.545
441,34.035
442,33.26
443,33.32
444,32.78
445,33.715
446,34.645
447,33.15
448,27.215
449,26.975
450,27.035
451,27.095
452,27.155
453,27.215
454,27.275
455,27.335
456,28.66
457,27.455
458,27.515
459,27.575
460,27.635
461,27.695
462,27.755
463,27.815
464,27.875
465,27.935
466,27.995
467,28.055
468,28.115
469,28.175
470,28.235
471,28.295
472,28.355
473,28.415
474,28.475
475,28.535
476,28.595
477,28.655
478,28.715
479,28.775
480,31.14
481,30.875
482,30.35
483,29.97
484,29.69
485,29.765
486,30.675
487,32.595
488,34.875
489,35.98
490,36.065
491,36.695
492,37.175
493,38.015
494,38.23
495,38.415
496,38.875
497,38.58
498,36.55
499,36.845
500,37.985
501,38.075
502,35.835
503,34.675
504,33.4
505,32.32
506,31.695
507,31.36
508,31.165
509,31.185
510,31.7
511,33.41
512,35.51
513,36.79
514,37.27
515,37.44
516,38.745
517,39.23
518,40.37
519,40.14
520,40.36
521,40.7
522,39.905
523,39.825
524,38.625
525,37.97
526,36.255
527,34.39
528,33.665
529,33.145
530,32.695
531,32.545
532,32.44
533,32.72
534,34.735
535,39.805
536,39.655
537,39.18
538,38.325
539,38.41
540,38.56
541,39.17
542,40.105
543,40.395
544,40.115
545,43.915
546,43.495
547,41.435
548,39.56
549,39.16
550,37.68
551,35.68
552,35.125
553,34.75
554,34.365
555,33.985
556,33.845
557,34.14
558,35.615
559,40.14
560,40.725
561,41.335
562,40.21
563,40.56
564,39.995
565,40.22
566,41.945
567,42.145
568,42.145
569,43.45
570,42.185
571,39.95
572,40.985
573,40.395
574,38.965
575,37.2
576,36.58
577,35.985
578,35.77
579,35.43
580,35.29
581,35.655
582,37.42
583,41.42
584,42.065
585,42.07
586,41.57
587,41.535
588,41.485
589,42.58
590,42.97
591,43.59
592,43.69
593,46.34
594,45.15
595,43.44
596,41.955
597,42.13
598,40.28
599,38.465
600,38.11
601,36.35
602,37.1
603,36.93
604,36.75
605,36.925
606,38.635
607,42.57
608,43.66
609,44.365
610,42.885
611,42.735
612,42.79
613,43.815
614,44.79
615,45.46
616,45.525
617,44.705
618,41.74
619,43.7
620,44.385
621,42.54
622,41.86
623,40.115
624,39.675
625,39.36
626,38.735
627,38.265
628,38.23
629,38.52
630,40.26
631,43.99
632,45.17
633,45.015
634,44.47
635,44.68
636,45.05
637,45.58
638,46.375
639,46.97
640,46.94
641,46.335
642,45.12
643,45.26
644,45.84
645,45.46
646,43.92
647,42.12
648,41.265
649,41.01
650,40.275
651,39.795
652,39.75
653,39.98
654,40.405
655,42.2
656,44.415
657,45.08
658,44.97
659,45.95
660,47.02
661,47.925
662,48.565
663,49.18
664,49.21
665,47.935
666,39.995
667,40.055
668,40.115
669,40.175
670,40.235
671,40.295
672,40.355
673,40.415
674,40.475
675,40.535
676,40.595
677,40.655
678,40.715
679,40.775
680,40.835
681,40.895
682,40.955
683,41.015
684,41.075
685,41.135
686,41.195
687,41.255
688,41.315
689,41.375
690,41.435
691,41.495
692,41.555
693,41.615
694,41.675
695,41.735
696,41.795
697,41.855
698,41.915
699,41.975
700,42.035
701,42.095
702,42.155
703,42.215
704,42.275
705,42.465
706,47.77
707,47.875
708,47.745
709,48.425
710,49.595
711,49.645
712,49.73
713,50.82
714,49.885
715,48.02
716,48.455
717,48.185
718,46.475
719,45.37
720,44.86
721,44.58
722,44.04
723,43.835
724,43.85
725,44.095
726,45.39
727,49.17
728,50.19
729,50.185
730,49.32
731,49.65
732,49.245
733,49.755
734,50.52
735,49.505
736,47.825
737,52.47
738,51.095
739,46.185
740,50.005
741,49.665
742,48.48
743,47.095
744,46.41
745,45.875
746,45.665
747,45.415
748,45.41
749,45.535
750,47.21
751,50.03
