Num,Value
0,0.925
1,0.83
2,0.6
3,0.5
4,0.535
5,0.745
6,1.415
7,2.605
8,3.65
9,3.96
10,3.98
11,3.83
12,3.64
13,3.89
14,4.045
15,3.77
16,3.755
17,3.895
18,2.945
19,3.54
20,4.3
21,4.145
22,3.315
23,2.59
24,2.23
25,2.25
26,1.98
27,1.95
28,2.01
29,2.18
30,2.88
31,4.72
32,5.39
33,6.21
34,5.84
35,5.245
36,5.365
37,5.625
38,5.905
39,6.02
40,6.13
41,5.69
42,4.79
43,5.37
44,5.56
45,5.695
46,5.145
47,4.27
48,3.99
49,3.74
50,3.5
51,3.455
52,3.425
53,3.67
54,4.64
55,6.61
56,7.385
57,8.015
58,7.595
59,7.31
60,7.4
61,7.725
62,7.89
63,7.51
64,8.345
65,8.175
66,7.865
67,7.6
68,8.025
69,7.545
70,6.465
71,6.135
72,5.73
73,5.295
74,4.995
75,4.875
76,4.85
77,5.09
78,6.1
79,8.535
80,9.165
81,8.99
82,9.165
83,8.705
84,8.875
85,9.585
86,9.895
87,9.35
88,9.725
89,9.865
90,8.285
91,7.455
92,7.81
93,8.19
94,7.87
95,7.145
96,6.89
97,6.44
98,6.245
99,6.265
100,6.24
101,6.6
102,8.345
103,12.625
104,13.315
105,12.255
106,10.895
107,10.25
108,10.08
109,10.77
110,10.805
111,11.07
112,11.835
113,10.69
114,8.79
115,9.695
116,9.575
117,9.455
118,8.675
119,8.3
120,8.21
121,7.97
122,7.775
123,7.7
124,7.74
125,7.965
126,9.7
127,14.57
128,15.45
129,14.215
130,12.615
131,11.95
132,11.98
133,12.35
134,12.41
135,13.195
136,13.245
137,14.015
138,14.115
139,12.45
140,12.045
141,11.855
142,11.155
143,10.335
144,9.745
145,9.555
146,9.235
147,9.135
148,9.17
149,9.47
150,10.69
151,15.355
152,16.515
153,15.24
154,14.37
155,13.405
156,13.01
157,13.84
158,14.105
159,14.535
160,15.005
161,15.305
162,14.725
163,14.12
164,13.615
165,14.285
166,12.84
167,12.025
168,11.6
169,11.305
170,10.88
171,10.73
172,10.715
173,10.82
174,11.62
175,13.285
176,14.33
177,15.395
178,15.455
179,15.115
180,14.685
181,15.535
182,15.82
183,16.02
184,16.19
185,16.27
186,15.6
187,15.325
188,15.6
189,15.25
190,13.965
191,13.05
192,12.63
193,12.37
194,12.075
195,12.065
196,12.19
197,12.52
198,14.57
199,18.335
200,19.715
201,18.81
202,16.98
203,16.315
204,16.29
205,17.025
206,17.18
207,17.38
208,17.545
209,18.23
210,18.48
211,16.675
212,16.41
213,16.535
214,15.515
215,14.375
216,13.965
217,13.7
218,13.51
219,13.53
220,13.495
221,13.92
222,15.665
223,20.195
224,21.235
225,19.615
226,18.6
227,17.995
228,17.645
229,18.305
230,18.1
231,18.815
232,18.865
233,19.7
234,19.12
235,19.16
236,18.92
237,17.935
238,16.965
239,16.055
240,15.53
241,15.24
242,14.965
243,14.905
244,14.985
245,15.31
246,17.27
247,21.495
248,22.265
249,21.04
250,20.27
251,19.135
252,19.225
253,19.84
254,19.89
255,20.045
256,20.3
257,20.715
258,20.905
259,20.485
260,19.575
261,19.405
262,18.455
263,17.64
264,16.865
265,16.6
266,16.51
267,16.37
268,16.35
269,16.715
270,18.625
271,22.55
272,23.935
273,22.965
274,21.33
275,20.53
276,20.53
277,21.105
278,21.125
279,21.565
280,21.855
281,22.02
282,22.58
283,21.43
284,21.04
285,21.135
286,19.835
287,19.065
288,18.445
289,18.15
290,17.89
291,17.83
292,17.815
293,18.07
294,19.89
295,24.21
296,25.095
297,23.925
298,22.745
299,22.235
300,22.185
301,22.895
302,22.675
303,23.08
304,23.08
305,23.565
306,23.14
307,23.05
308,22.815
309,23.29
310,22.055
311,20.75
312,20.375
313,19.89
314,19.57
315,19.375
316,19.335
317,19.59
318,20.845
319,23.08
320,24.58
321,23.98
322,23.875
323,24.11
324,24.225
325,24.435
326,24.2
327,24.175
328,24.155
329,24.74
330,24.275
331,23.72
332,24.185
333,24.365
334,23.225
335,22.265
336,21.65
337,21.16
338,20.86
339,20.77
340,20.71
341,21.05
342,21.84
343,23.85
344,25.03
345,25.18
346,25.47
347,25.56
348,25.265
349,25.555
350,25.57
351,25.885
352,26.315
353,26.345
354,25.44
355,25.455
356,25.755
357,25.435
358,24.3
359,23.095
360,22.635
361,22.28
362,22.16
363,22.11
364,22.18
365,22.56
366,24.55
367,28.77
368,29.885
369,28.165
370,27.03
371,26.565
372,26.38
373,26.68
374,26.895
375,27.395
376,27.71
377,28.25
378,28.54
379,27.195
380,26.58
381,26.43
382,25.435
383,24.59
384,24.12
385,23.815
386,23.53
387,23.615
388,23.555
389,23.915
390,25.81
391,30.0
392,31.28
393,29.715
394,28.555
395,27.89
396,27.855
397,28.46
398,28.525
399,28.81
400,29.015
401,29.92
402,29.865
403,28.57
404,28.285
405,27.825
406,26.91
407,26.21
408,25.52
409,25.3
410,25.065
411,25.05
412,25.035
413,25.375
414,27.415
415,31.63
416,32.735
417,30.785
418,30.15
419,29.03
420,29.375
421,30.105
422,29.985
423,29.785
424,30.69
425,30.795
426,31.38
427,29.915
428,29.67
429,29.695
430,28.425
431,27.49
432,27.055
433,26.75
434,26.505
435,26.48
436,26.425
437,26.745
438,28.62
439,33.14
440,33.845
441,32.85
442,31.17
443,30.785
444,30.45
445,31.475
446,31.12
447,31.15
448,27.095
449,26.975
450,27.035
451,27.095
452,27.155
453,27.215
454,27.275
455,27.335
456,28.015
457,27.455
458,27.515
459,27.575
460,27.635
461,27.695
462,27.755
463,27.815
464,27.875
465,27.935
466,27.995
467,28.055
468,28.115
469,28.175
470,28.235
471,28.295
472,28.355
473,28.415
474,28.475
475,28.535
476,28.595
477,28.655
478,28.715
479,28.775
480,30.175
481,29.875
482,29.57
483,29.41
484,29.45
485,29.705
486,30.73
487,33.115
488,34.725
489,34.51
490,34.325
491,34.17
492,33.8
493,34.555
494,34.525
495,34.27
496,34.695
497,35.075
498,34.465
499,34.19
500,34.28
501,34.22
502,33.57
503,32.3
504,31.675
505,31.255
506,31.02
507,30.91
508,30.78
509,31.02
510,31.945
511,33.55
512,35.22
513,35.26
514,34.865
515,35.94
516,35.47
517,35.66
518,35.89
519,36.46
520,36.335
521,36.055
522,35.71
523,35.525
524,36.055
525,35.5
526,34.255
527,33.31
528,32.98
529,32.51
530,32.24
531,32.22
532,32.26
533,32.64
534,34.91
535,38.48
536,40.13
537,38.885
538,37.395
539,36.54
540,37.12
541,37.1
542,36.79
543,37.565
544,37.15
545,38.07
546,38.235
547,37.46
548,36.515
549,36.475
550,35.685
551,34.58
552,34.17
553,33.92
554,33.71
555,33.585
556,33.71
557,34.02
558,35.82
559,39.845
560,41.44
561,39.535
562,38.675
563,37.975
564,38.0
565,38.41
566,38.125
567,39.05
568,39.31
569,39.81
570,39.42
571,38.845
572,38.545
573,37.675
574,36.995
575,36.24
576,35.805
577,35.52
578,35.14
579,35.015
580,35.07
581,35.485
582,37.18
583,41.855
584,42.825
585,40.905
586,39.74
587,39.305
588,39.545
589,39.995
590,40.045
591,40.405
592,40.965
593,41.06
594,41.745
595,40.165
596,39.76
597,39.305
598,38.645
599,37.385
600,37.255
601,36.905
602,36.555
603,36.535
604,36.57
605,36.9
606,38.525
607,43.15
608,43.635
609,42.69
610,41.38
611,40.675
612,40.825
613,41.495
614,41.15
615,41.79
616,41.79
617,41.615
618,40.52
619,40.19
620,39.575
621,40.08
622,39.465
623,38.56
624,38.405
625,38.08
626,38.115
627,37.905
628,38.025
629,38.25
630,40.005
631,44.53
632,45.185
633,44.225
634,43.05
635,42.285
636,42.37
637,42.85
638,42.975
639,43.255
640,43.745
641,44.32
642,43.72
643,43.08
644,43.095
